mou,totmrc,vceovr,datovr,roam,change_mou,change_rev,drop_vce,blck_vce,unan_vce,plcd_dat,recv_vce,custcare,ccrndmou,threeway,mou_cvce,mou_cdat,mou_rvce,owylis_vce,mouowylisv,iwylis_vce,mouiwylisv,mou_peav,mou_pead,opk_vce,mou_opkv,drop_blk,complete,callwait,months,uniqsubs,actvsubs,asl_flag,adjrev,adjmou,avgrev,avg3qty,avg6rev,refurb_new,hnd_price,phones,models,hnd_webcap,lor,dwlltype,adults,income,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID,new_cell_N,new_cell_U,new_cell_Y,prizm_social_one_C,prizm_social_one_R,prizm_social_one_S,prizm_social_one_T,prizm_social_one_U,dualband_N,dualband_T,dualband_Y,marital_A,marital_B,marital_M,marital_S,marital_U,dualband_U
246.75,44.99,0.0,0.0,0.0,-17.75,0.0,1.333333333,0.0,5.333333333,0.0,11.0,0.333333333,0.333333333,0.0,82.10333333,0.0,30.46,9.0,6.663333333,2.0,3.54,38.89666667,0.0,16.66666667,73.66666667,1.333333333,30.66666667,0.0,8,2,2,0,264.16,3017.0,37.74,37,37.0,0,149.9899902,1.0,1.0,0,5.0,1,2.0,3.0,0,0,0,1,240.0,1092237,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1355.5,56.3625,86.0,0.0,4.3475,-85.5,47.085,23.0,22.0,138.0,0.0,250.3333333,25.33333333,89.33333333,0.666666667,732.69,0.0,340.99,29.66666667,20.2,6.333333333,6.736666667,467.3666667,0.0,375.3333333,606.3133333,45.0,498.6666667,10.33333333,6,1,1,1,662.74,5780.0,132.55,604,57.95863987707208,0,129.9899902,1.0,1.0,0,5.0,1,2.0,9.0,0,0,0,0,194.0,1092238,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
11.75,19.99,0.1,0.0,0.0,-2.75,-0.625,1.0,0.0,0.666666667,0.0,2.333333333,0.0,0.0,0.0,1.01,0.0,0.456666667,1.333333333,0.56,0.0,0.0,0.916666667,0.0,0.666666667,0.55,1.0,1.666666667,0.0,8,1,1,0,152.83,97.0,21.83,4,20.0,1,99.98999023,2.0,2.0,0,8.0,1,4.0,7.0,0,0,0,1,239.0,1092239,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1569.25,94.99,0.7,0.0,0.0,208.75,2.3475,39.66666667,14.66666667,61.33333333,0.0,150.0,26.66666667,40.33333333,0.0,781.34,0.0,456.5033333,110.3333333,300.3233333,72.66666667,320.3033333,775.19,0.0,128.6666667,462.6533333,54.33333333,285.0,1.666666667,8,2,2,0,593.0,11015.0,84.71,388,84.0,0,129.9899902,1.0,1.0,0,6.0,1,3.0,1.0,0,0,0,1,240.0,1092240,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
499.25,69.99,0.0,0.4875,17.585,-87.25,1.7125,11.0,1.0,26.66666667,0.666666667,38.33333333,4.0,12.33333333,0.0,211.5133333,1.316666667,107.3133333,23.66666667,25.62333333,4.666666667,19.05,133.1233333,0.0,63.0,185.7033333,12.0,86.66666667,1.666666667,6,1,1,1,334.65,2572.0,66.93,168,57.95863987707208,0,149.9899902,1.0,1.0,0,1.0,1,1.0,2.0,0,0,0,0,194.0,1092241,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
815.25,44.99,27.4,0.0,0.0,-328.25,3.0375,13.33333333,0.666666667,20.33333333,0.0,36.0,1.333333333,3.0,0.0,444.9433333,0.0,143.2433333,20.0,21.29,5.333333333,6.916666667,168.39,0.0,87.0,419.8,14.0,119.6666667,2.666666667,6,2,1,1,296.55,3838.0,59.31,190,57.95863987707208,0,129.9899902,2.0,1.0,0,8.0,0,4.0,3.0,0,0,0,1,194.0,1092242,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1142.25,44.99,5.7,0.0,0.0,-8.25,16.7,21.33333333,0.666666667,16.0,0.0,105.0,0.0,0.0,0.0,479.0166667,0.0,279.6033333,78.33333333,115.4433333,46.33333333,192.6533333,132.0166667,0.0,145.3333333,626.6033333,22.0,137.6666667,4.333333333,6,1,1,0,211.6,5485.0,42.32,267,57.95863987707208,0,129.9899902,2.0,1.0,0,1.0,1,2.0,3.0,0,0,0,0,182.0,1092243,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2208.0,44.99,439.7,0.0,0.0,141.0,16.125,20.66666667,8.666666667,86.0,0.0,369.3333333,2.333333333,7.0,0.333333333,783.25,0.0,1066.426667,122.6666667,156.47,62.0,160.5166667,795.1866667,0.0,399.0,1054.486667,29.33333333,384.6666667,25.33333333,8,1,1,0,1619.2,8742.0,231.31,696,261.0,0,199.9899902,2.0,2.0,0,3.0,0,6.0,7.0,0,0,0,0,82.0,1092244,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
470.5,69.99,0.0,0.0,0.0,172.5,0.0,2.0,2.666666667,10.0,0.0,74.0,0.0,0.0,0.0,144.2966667,0.0,130.1566667,23.33333333,23.72,22.33333333,29.23666667,89.28,0.0,121.3333333,185.1733333,4.666666667,100.6666667,1.333333333,10,1,1,0,456.91,4613.0,50.77,180,50.0,0,149.9899902,1.0,1.0,0,7.0,1,4.0,5.0,0,0,1,1,301.0,1092245,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
160.25,44.99,0.0,0.0,0.0,17.75,0.0,2.666666667,0.0,12.0,0.0,6.333333333,0.0,0.0,1.0,92.66333333,0.0,8.8,5.666666667,5.313333333,0.666666667,0.366666667,36.42,0.0,39.66666667,65.04333333,2.666666667,64.0,0.333333333,10,1,1,1,293.58,1501.0,32.62,69,31.0,0,149.9899902,1.0,1.0,0,2.0,1,2.0,6.0,0,0,0,1,301.0,1092246,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
182.0,44.99,0.0,0.0,0.0,16.0,0.0,3.666666667,0.0,3.0,0.0,25.0,0.0,0.0,0.0,52.75333333,0.0,67.67,8.0,13.09,7.0,45.75333333,78.19666667,0.0,11.33333333,42.22333333,3.666666667,33.66666667,0.0,8,1,1,0,248.17,1495.0,35.45,47,36.0,0,199.9899902,1.0,1.0,0,15.0,1,3.0,6.0,0,0,0,1,240.0,1092247,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
90.75,79.99,0.0,0.0,0.0,62.25,0.495,3.333333333,0.333333333,12.66666667,0.0,7.0,0.0,0.0,0.0,58.3,0.0,5.906666667,9.666666667,6.96,2.333333333,2.343333333,57.91666667,0.0,5.0,6.29,3.666666667,34.33333333,0.0,6,2,2,0,303.49,432.0,60.7,41,57.95863987707208,0,199.9899902,1.0,1.0,0,2.0,1,1.0,8.0,0,0,0,0,194.0,1092248,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
324.0,44.99,3.0,0.0,0.2575,-120.0,-4.225,1.0,2.0,33.66666667,0.0,13.33333333,0.0,0.0,1.333333333,144.11,0.0,47.86666667,9.333333333,4.093333333,0.0,0.0,99.88666667,0.0,59.0,92.09,3.0,83.33333333,1.333333333,6,1,1,0,193.11,2170.0,38.62,127,57.95863987707208,0,149.9899902,1.0,1.0,0,3.0,1,1.0,1.0,0,0,0,1,193.0,1092249,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
188.75,49.99,0.0,0.0975,0.0,-55.75,-2.1825,3.333333333,0.333333333,13.33333333,0.0,29.0,0.0,0.0,0.0,87.37333333,0.0,34.38333333,15.33333333,15.59666667,4.0,4.733333333,85.76333333,0.0,32.33333333,35.99333333,3.666666667,70.0,0.666666667,6,3,1,0,272.54,986.0,54.51,102,57.95863987707208,0,129.9899902,1.0,1.0,0,1.0,0,1.0,6.0,0,0,0,1,193.0,1092250,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
655.0,49.99,18.9,0.0,0.0,-10.0,19.1,2.666666667,4.333333333,23.33333333,0.0,128.0,0.666666667,1.0,0.0,134.3366667,0.0,229.9066667,33.0,22.69333333,42.66666667,74.16666667,198.6733333,0.0,119.6666667,165.57,7.0,126.3333333,2.0,6,1,1,1,250.99,3321.0,50.2,289,57.95863987707208,0,29.98999023,1.0,1.0,0,0.0,0,1.0,6.0,0,0,0,0,193.0,1092251,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
447.75,44.99,0.0,0.0,0.0975,-254.75,1.04,2.333333333,1.333333333,8.0,0.0,10.66666667,3.333333333,3.666666667,0.0,428.6933333,0.0,19.08666667,6.666666667,5.593333333,0.666666667,0.84,77.02333333,0.0,36.0,370.76,3.666666667,49.66666667,0.0,6,1,1,0,146.6,2255.0,29.32,75,57.95863987707208,0,149.9899902,1.0,1.0,0,8.0,1,5.0,6.0,0,0,1,1,193.0,1092252,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
43.5,10.0,0.0,0.0,0.235,-24.5,-0.235,0.0,0.333333333,2.0,0.0,0.666666667,0.0,0.0,0.0,27.87333333,0.0,11.61,6.0,8.186666667,0.333333333,6.193333333,19.89333333,0.0,3.666666667,19.59,0.333333333,10.0,0.0,8,6,3,0,74.5,282.0,10.64,13,10.0,0,99.98999023,1.0,1.0,0,13.0,1,3.0,9.0,0,0,1,1,239.0,1092253,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
155.5,29.99,0.0,0.0,0.0,43.5,0.1125,0.0,1.666666667,8.333333333,0.0,65.66666667,0.0,0.0,0.0,12.9,0.0,64.45333333,1.666666667,0.933333333,19.33333333,17.19333333,56.36333333,0.0,22.0,20.99,1.666666667,17.0,0.666666667,8,6,2,0,211.01,1021.0,30.14,84,30.0,1,99.98999023,1.0,1.0,0,13.0,0,6.0,4.0,1,1,0,1,239.0,1092254,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
242.0,44.99,3.0,0.0,0.0,8.0,-3.0,5.333333333,2.0,12.33333333,0.0,15.0,0.0,0.0,0.0,106.7433333,0.0,31.76666667,6.666666667,3.913333333,0.666666667,0.573333333,83.25666667,0.0,25.0,55.25333333,7.333333333,66.0,0.333333333,6,1,1,0,171.2,1508.0,34.24,96,57.95863987707208,0,29.98999023,1.0,1.0,0,3.0,1,1.0,6.0,0,0,0,1,193.0,1092255,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0.0,59.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,1,1,0,502.35,17.0,71.76,0,59.0,0,149.9899902,1.0,1.0,0,15.0,1,4.0,8.0,0,0,0,1,300.0,1092256,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
771.75,59.99,6.8,0.0,0.0,28.25,-6.575,9.666666667,9.0,28.33333333,0.333333333,49.33333333,0.0,0.0,0.0,227.9966667,0.0,153.76,39.0,32.44,13.66666667,52.31333333,184.4566667,0.0,90.33333333,197.3,18.66666667,129.3333333,4.666666667,10,1,1,0,495.9,6898.0,55.1,253,57.0,0,199.9899902,2.0,2.0,0,1.0,0,2.0,1.0,0,0,0,1,43.0,1092257,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
532.75,69.99,0.0,0.0,0.0,-69.75,0.0,0.666666667,1.666666667,14.0,0.0,2.666666667,0.0,0.0,0.0,444.9966667,0.0,4.853333333,3.0,2.476666667,0.0,0.0,243.9833333,0.0,20.33333333,205.8666667,2.333333333,60.0,0.0,10,1,1,1,451.91,4255.0,50.21,73,50.0,0,149.9899902,1.0,1.0,0,6.0,1,2.0,7.0,0,0,0,1,300.0,1092258,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
757.75,10.0,46.2,0.0,3.765,132.25,11.3075,7.666666667,0.333333333,28.66666667,0.0,94.0,0.0,0.0,0.333333333,490.6766667,0.0,165.7366667,101.0,122.2033333,12.33333333,29.21333333,346.6033333,0.0,127.3333333,309.81,8.0,218.0,6.0,6,2,2,0,190.33,2705.0,38.07,222,57.95863987707208,0,149.9899902,1.0,1.0,0,6.0,1,4.0,6.0,0,0,0,0,193.0,1092259,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
7.25,19.99,0.0,0.0,0.0,5.75,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.326666667,0.0,0.0,0.0,0.0,0.0,0.0,3.716666667,0.0,0.666666667,0.61,0.0,1.333333333,0.0,8,1,1,0,150.49,67.0,21.5,3,20.0,0,29.98999023,1.0,1.0,0,4.0,1,1.0,4.0,0,0,0,1,239.0,1092260,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
251.25,69.99,0.0,0.0,0.0,267.75,0.7425,6.0,2.666666667,26.0,0.0,11.33333333,0.0,0.0,0.333333333,121.3566667,0.0,51.82666667,11.33333333,8.876666667,0.0,0.0,106.5266667,0.0,28.0,66.65666667,8.666666667,64.66666667,0.666666667,8,1,1,1,379.73,1431.0,54.25,62,54.0,1,79.98999023,2.0,2.0,0,6.0,1,4.0,5.0,0,0,0,1,42.0,1092261,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1906.25,59.99,93.6,3.2175,0.0,-165.25,-43.405,16.33333333,20.33333333,78.0,3.0,280.3333333,0.0,0.0,1.0,678.3566667,8.7,743.7533333,166.6666667,228.5733333,102.3333333,335.6,458.48,7.933333333,406.3333333,963.64,37.66666667,420.0,17.66666667,6,1,1,0,827.86,8513.0,165.57,701,57.95863987707208,0,149.9899902,1.0,1.0,0,2.0,0,1.0,8.0,0,0,0,1,193.0,1092262,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
909.25,49.99,26.6,0.0,0.0,3.75,-5.4325,10.0,38.0,93.66666667,0.0,47.0,9.333333333,30.33333333,1.666666667,654.2166667,0.0,132.3833333,71.66666667,48.08666667,9.0,52.87666667,406.54,0.0,121.0,380.06,48.0,234.3333333,8.0,8,1,1,1,543.4,6299.0,77.63,243,81.0,0,149.9899902,2.0,2.0,0,14.0,0,1.0,2.0,0,0,0,0,79.0,1092263,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
225.75,44.99,0.0,0.0,0.0,11.25,0.0,3.666666667,1.0,7.333333333,0.0,9.333333333,0.0,0.0,0.0,143.2266667,0.0,41.50333333,7.333333333,7.033333333,4.666666667,24.82333333,63.62666667,0.0,19.33333333,121.1033333,4.666666667,33.66666667,0.0,10,2,1,0,426.73,2619.0,47.41,45,35.0,0,79.98999023,1.0,1.0,0,1.0,0,1.0,4.0,0,0,0,0,300.0,1092264,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
303.5,46.51,0.0,0.0,0.0,-106.5,-14.535,10.0,0.0,0.666666667,0.0,29.0,3.666666667,9.666666667,0.0,78.24333333,0.0,44.29666667,23.66666667,30.31666667,9.0,13.25333333,87.65333333,0.0,24.0,34.88333333,10.0,60.66666667,0.0,10,2,1,1,538.36,5264.0,59.82,158,53.0,1,9.989997864,1.0,1.0,0,6.0,0,5.0,3.0,1,0,0,1,300.0,1092265,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
61.0,44.99,0.0,0.0,0.0,5.0,0.0,3.0,0.666666667,35.0,0.0,14.33333333,0.0,0.0,0.0,14.48,0.0,10.0,4.666666667,1.486666667,4.0,7.366666667,17.99333333,0.0,13.66666667,6.486666667,3.666666667,42.0,0.0,10,1,1,1,318.93,604.0,35.44,46,35.0,0,129.9899902,1.0,1.0,0,1.0,0,2.0,7.0,0,0,0,1,300.0,1092266,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
1162.5,95.1925,14.0,0.2925,0.0,-42.5,-11.7725,14.0,10.33333333,71.66666667,1.0,40.66666667,4.0,6.333333333,0.0,1016.283333,0.793333333,83.81,24.0,18.70333333,2.0,5.166666667,512.92,0.0,141.6666667,587.17,24.33333333,323.6666667,2.333333333,6,1,1,0,491.2,7715.0,98.24,311,57.95863987707208,0,149.9899902,1.0,1.0,0,12.0,1,3.0,8.0,0,0,0,0,193.0,1092267,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
358.0,44.99,14.1,0.0,0.0,-90.0,-7.1,0.666666667,8.333333333,19.0,0.0,49.66666667,0.0,0.0,0.0,138.52,0.0,63.19333333,26.0,15.70666667,2.333333333,4.3,138.2533333,0.0,60.66666667,63.46,9.0,135.0,1.0,8,1,1,0,462.44,3140.0,66.06,209,64.0,1,99.98999023,1.0,1.0,0,15.0,1,6.0,3.0,1,1,0,1,239.0,1092268,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
694.0,49.99,0.0,0.0,0.0,-438.0,0.0,11.33333333,0.0,5.666666667,0.0,49.66666667,1.333333333,6.333333333,1.0,316.34,0.0,137.02,27.66666667,35.57666667,4.333333333,5.723333333,129.8866667,0.0,109.0,323.4733333,11.33333333,140.0,0.333333333,6,1,1,1,248.73,4006.0,49.75,225,57.95863987707208,0,129.9899902,2.0,1.0,0,1.0,0,6.0,6.0,0,0,0,1,5.0,1092269,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
137.75,61.98,0.0,0.0,0.0,-20.75,0.495,0.666666667,4.333333333,13.33333333,0.0,12.33333333,0.0,0.0,0.0,52.37333333,0.0,24.48666667,6.333333333,2.02,4.333333333,9.63,38.28666667,0.0,29.66666667,38.57333333,5.0,50.0,0.333333333,8,4,2,0,437.48,854.0,62.5,69,62.0,0,149.9899902,1.0,1.0,0,1.0,0,1.0,4.0,0,0,0,1,239.0,1092270,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1498.25,72.6925,5.0,0.0,0.235,552.75,12.28,6.0,14.66666667,46.33333333,0.0,55.0,10.33333333,20.0,1.666666667,806.0966667,0.0,350.9533333,39.66666667,126.65,7.666666667,62.44333333,416.8033333,0.0,143.3333333,740.2466667,20.66666667,241.3333333,1.0,6,1,1,1,342.75,5441.0,68.55,278,57.95863987707208,0,149.9899902,1.0,1.0,0,2.0,1,2.0,6.0,0,0,0,0,193.0,1092271,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
387.25,44.99,19.6,0.0,0.0,-248.25,-20.3875,9.666666667,1.0,42.0,0.0,23.33333333,0.0,0.0,0.0,231.28,0.0,31.27,21.66666667,26.96333333,0.0,0.0,133.17,0.0,64.33333333,129.3766667,10.66666667,128.6666667,2.0,8,1,1,0,344.32,2742.0,49.19,180,51.0,0,129.9899902,1.0,1.0,0,13.0,1,4.0,7.0,0,0,1,1,239.0,1092272,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
723.0,44.99,0.0,0.0,0.0,-41.0,0.0,7.333333333,0.666666667,37.66666667,0.0,17.0,4.333333333,9.0,0.0,630.85,0.0,18.47333333,9.0,8.876666667,0.333333333,0.376666667,124.1866667,0.0,101.6666667,525.1366667,8.0,144.3333333,0.0,8,2,1,0,250.78,5153.0,35.83,160,36.0,0,59.98999023,1.0,1.0,0,8.0,1,3.0,2.0,0,1,0,1,239.0,1092273,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
393.75,44.99,0.0,0.0,0.0,-50.75,0.0,0.0,0.0,5.333333333,0.0,19.0,0.0,0.0,0.0,224.81,0.0,37.43333333,9.0,8.916666667,3.333333333,5.52,36.01666667,0.0,43.66666667,226.2266667,0.0,52.33333333,0.666666667,10,1,1,0,316.17,3967.0,35.13,63,35.0,0,149.9899902,1.0,1.0,0,2.0,1,5.0,7.0,1,1,1,1,300.0,1092274,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1049.75,37.2025,0.75,0.0,0.0,-969.75,-12.4975,9.333333333,0.666666667,33.66666667,0.0,61.66666667,4.333333333,6.666666667,0.333333333,638.88,0.0,97.58333333,13.66666667,9.56,2.0,2.86,244.17,0.0,215.6666667,492.2933333,10.0,295.0,0.0,8,1,1,1,319.06,8347.0,45.58,414,46.0,0,129.9899902,1.0,1.0,0,5.0,1,2.0,4.0,0,0,0,0,239.0,1092275,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
194.75,39.99,2.3,0.0,0.0,-20.75,-3.55,5.333333333,1.0,11.0,0.0,28.0,6.0,24.0,0.0,104.6533333,0.0,72.12666667,24.33333333,28.48,1.0,10.00333333,158.8466667,0.0,7.666666667,17.93333333,6.333333333,44.66666667,0.0,10,1,1,0,366.38,3861.0,40.71,71,34.0,1,9.989997864,1.0,1.0,1,4.0,1,1.0,1.0,0,0,0,0,300.0,1092276,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
311.0,29.99,2.2,0.0,0.0,5.0,5.8,0.666666667,0.0,76.33333333,0.0,27.33333333,6.333333333,6.666666667,0.666666667,159.1266667,0.0,17.22666667,16.66666667,11.68333333,0.0,0.0,103.8066667,0.0,102.0,72.54666667,0.666666667,210.6666667,1.0,6,1,1,0,162.7,1393.0,32.54,199,57.95863987707208,0,129.9899902,1.0,1.0,0,1.0,0,2.0,8.0,0,0,0,1,193.0,1092277,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1856.0,70.715,31.3,0.195,4.0875,192.0,22.7225,49.0,16.0,97.33333333,6.666666667,127.6666667,11.33333333,26.33333333,1.333333333,1058.423333,22.84333333,272.9766667,37.0,46.58,8.666666667,30.40333333,393.9566667,0.26,219.3333333,937.44,65.33333333,288.3333333,5.666666667,8,2,1,1,659.61,6869.0,94.23,415,98.0,0,99.98999023,3.0,2.0,0,15.0,1,4.0,5.0,0,0,0,0,87.0,1092278,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
826.0,59.785,79.2,0.0,12.735,778.0,76.64,2.333333333,17.0,11.0,0.0,49.0,21.33333333,42.0,1.0,487.5033333,0.0,284.08,15.33333333,9.293333333,1.666666667,2.016666667,484.3333333,0.0,52.0,287.2433333,19.33333333,129.3333333,2.333333333,8,1,1,1,701.9,3714.0,100.27,106,102.0,0,99.98999023,1.0,1.0,0,1.0,0,2.0,6.0,0,0,0,1,239.0,1092279,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1167.0,49.99,0.0,0.0975,0.0,10.0,0.2925,3.666666667,13.0,61.66666667,0.0,34.0,2.333333333,9.666666667,0.333333333,654.61,0.0,168.6866667,25.0,62.85666667,12.66666667,74.24,98.77666667,0.0,141.3333333,724.5166667,16.66666667,160.3333333,2.0,8,3,3,0,319.9,10242.0,45.7,201,44.0,0,199.9899902,1.0,1.0,0,3.0,0,4.0,7.0,0,0,0,1,239.0,1092280,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
35.5,19.99,5.6,0.0,0.0,-0.5,-0.095,0.333333333,4.333333333,8.0,0.0,1.333333333,0.666666667,1.333333333,1.666666667,19.85333333,0.0,1.736666667,3.0,3.473333333,0.666666667,1.18,8.376666667,0.0,10.0,13.21333333,4.666666667,20.33333333,0.0,6,2,2,0,134.87,186.0,26.97,22,57.95863987707208,0,149.9899902,1.0,1.0,0,15.0,1,4.0,8.0,0,0,0,1,193.0,1092281,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
160.0,27.325,0.0,0.0,0.0,-160.0,-56.945,5.0,1.333333333,9.0,0.0,6.333333333,3.333333333,7.333333333,0.0,161.21,0.0,17.13333333,12.33333333,12.91333333,1.0,1.69,131.4266667,0.0,16.66666667,46.91666667,6.333333333,55.33333333,0.0,10,1,1,1,575.21,5286.0,63.91,56,44.0,0,99.98999023,1.0,1.0,0,7.0,0,3.0,7.0,0,0,0,0,300.0,1092282,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
570.5,44.99,0.5,0.0,0.0,228.5,-0.5,2.666666667,10.33333333,31.33333333,0.0,34.66666667,6.333333333,9.0,0.666666667,278.0366667,0.0,112.39,30.0,23.25666667,15.66666667,37.76333333,90.37333333,0.0,100.6666667,300.0533333,13.0,118.0,1.666666667,6,1,1,0,198.21,2184.0,39.64,167,57.95863987707208,0,199.9899902,1.0,1.0,0,7.0,1,2.0,2.0,0,0,0,0,193.0,1092283,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
331.75,44.99,0.0,0.0,0.0,-20.75,0.495,4.0,12.33333333,25.66666667,0.0,11.33333333,2.333333333,4.0,0.333333333,172.05,0.0,85.11333333,13.0,10.91333333,4.333333333,7.156666667,61.47666667,0.0,50.0,195.6866667,16.33333333,76.33333333,0.0,10,1,1,1,322.5,3895.0,35.83,93,36.0,0,129.9899902,1.0,1.0,0,3.0,0,1.0,5.0,0,0,0,0,300.0,1092284,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
561.75,67.7325,0.6,0.0975,0.0,-125.75,-9.0975,5.0,25.33333333,4.666666667,0.333333333,28.66666667,1.333333333,3.0,0.0,313.65,0.04,111.0766667,15.66666667,17.22,3.666666667,20.36333333,138.06,0.04,60.0,286.6666667,30.33333333,87.0,0.333333333,6,1,1,0,315.22,3566.0,63.04,162,57.95863987707208,0,149.9899902,1.0,1.0,0,6.0,0,3.0,3.0,0,0,0,0,193.0,1092285,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
591.25,44.99,0.0,0.4875,0.0,-96.25,-0.4875,0.666666667,0.0,28.33333333,1.333333333,10.0,0.0,0.0,0.0,575.51,0.733333333,57.78333333,1.666666667,0.546666667,0.0,0.0,66.50666667,0.0,33.0,566.7766667,0.666666667,39.0,0.0,10,1,1,1,323.6,5421.0,35.96,44,36.0,0,99.98999023,1.0,1.0,0,14.0,1,5.0,6.0,0,0,0,0,300.0,1092286,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
620.0,62.49,6.3,0.0,0.0,-42.0,-6.3,7.333333333,2.333333333,59.0,0.0,45.0,3.333333333,19.0,1.333333333,442.9866667,0.0,111.5366667,38.0,64.47,22.66666667,61.44333333,318.5233333,0.0,79.66666667,236.0,9.666666667,150.3333333,0.0,10,1,1,0,509.78,5058.0,56.64,165,55.0,0,99.98999023,2.0,2.0,0,3.0,1,3.0,6.0,0,0,0,0,136.0,1092287,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1349.25,135.875,0.0,0.0,0.0,-146.25,61.6475,8.333333333,0.0,63.33333333,3.0,188.0,2.0,3.666666667,0.0,590.56,2.86,481.5433333,113.0,155.9166667,62.33333333,152.6966667,605.18,0.89,184.0,466.9266667,8.333333333,238.0,8.333333333,8,1,1,0,1212.0,11315.0,173.14,415,161.0,0,199.9899902,1.0,1.0,0,5.0,1,1.0,4.0,0,0,0,0,239.0,1092288,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
705.5,60.7925,58.8,0.0,0.0,-277.5,-55.3675,15.66666667,1.666666667,69.66666667,0.0,164.0,17.0,42.66666667,1.0,331.48,0.0,231.0966667,42.0,74.30666667,11.33333333,25.18333333,275.1066667,0.0,166.0,287.47,17.33333333,233.3333333,6.666666667,6,1,1,1,571.51,3402.0,114.3,320,57.95863987707208,0,129.9899902,1.0,1.0,0,1.0,1,3.0,1.0,0,0,0,0,193.0,1092289,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
305.25,59.99,0.0,0.0975,0.0,199.75,7.9575,3.0,6.333333333,29.0,0.333333333,41.0,5.333333333,14.0,0.0,114.7633333,0.166666667,62.16666667,45.0,27.11666667,23.33333333,36.84,104.7233333,0.0,61.66666667,72.20666667,9.333333333,113.3333333,1.666666667,8,1,1,1,424.98,2054.0,60.71,128,62.0,1,79.98999023,4.0,2.0,0,4.0,1,1.0,7.0,1,1,1,1,76.0,1092290,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
